time , step-size , {ArduCopter}.ArduCopter.accelerometerX , {ArduCopter}.ArduCopter.accelerometerY , {ArduCopter}.ArduCopter.accelerometerZ , {ArduCopter}.ArduCopter.gpsVelX , {ArduCopter}.ArduCopter.gpsVelY , {ArduCopter}.ArduCopter.gpsVelZ , {ArduCopter}.ArduCopter.gpsX , {ArduCopter}.ArduCopter.gpsY , {ArduCopter}.ArduCopter.gpsZ , {ArduCopter}.ArduCopter.gyroX , {ArduCopter}.ArduCopter.gyroY , {ArduCopter}.ArduCopter.gyroZ , {Ardupilot}.Ardupilot.motor1 , {Ardupilot}.Ardupilot.motor2 , {Ardupilot}.Ardupilot.motor3 , {Ardupilot}.Ardupilot.motor4
0.0225 , 0.0024999999999999988 , -2.895189664583309E-16 , -1.4278657756447254E-19 , -46.03454260311151 , -1.3819315775036917E-20 , -6.815487178399564E-24 , 0.06596383981500632 , -5.113846106817714E-23 , -2.5220751259106062E-26 , 0.0013334068314328471 , -1.0823630561957947E-15 , 2.194636489700812E-12 , -3.485221522780329E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.025 , 0.0025000000000000022 , -3.9707012273001324E-16 , -1.958292562704478E-19 , -47.26844450855307 , -2.220835950925601E-20 , -1.0952842525100925E-23 , 0.06481083384688574 , -9.562629712440876E-23 , -4.7161510206354197E-26 , 0.0014968810083063407 , -1.2396587292358754E-15 , 2.5135745962351537E-12 , -3.9917154039058674E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.0275 , 0.0024999999999999988 , -5.172455404043345E-16 , -2.5509803857859084E-19 , -46.382227105311074 , -3.3385096724363085E-20 , -1.6465048080422642E-23 , 0.06366295128809543 , -1.6450689826504923E-22 , -8.11324289954384E-26 , 0.0016574685536010223 , -1.3826547956359485E-15 , 2.8035183294481912E-12 , -4.4521643867472655E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.03 , 0.0024999999999999988 , -6.519506654725703E-16 , -3.215326629632282E-19 , -45.968005248317446 , -4.768792237474582E-20 , -2.3518995354075381E-23 , 0.0625325751202793 , -2.6516077809308565E-22 , -1.307734704617132E-25 , 0.0018152108735770384 , -1.539950468676029E-15 , 3.1224564359825315E-12 , -4.958658267872801E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.0325 , 0.0025000000000000022 , -8.023844181744305E-16 , -3.957244195905798E-19 , -45.99101037418481 , -6.547529331951363E-20 , -3.2291470097759145E-23 , 0.061406013605520185 , -4.0584715133308193E-22 , -2.0015796015727258E-25 , 0.0019701342578412107 , -1.7115457483561172E-15 , 3.470388915838176E-12 , -5.5111970472824795E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.035 , 0.0025000000000000022 , -9.699635869600322E-16 , -4.783720480852021E-19 , -46.05837741258986 , -8.716117603737636E-20 , -4.298663460676143E-23 , 0.0602778561166476 , -5.9578758003935585E-22 , -2.938338394541163E-25 , 0.0021222394430507868 , -1.8902908313562085E-15 , 3.832818582354473E-12 , -6.086758275834227E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.0375 , 0.0024999999999999953 , -1.1512915645458537E-15 , -5.678003907354006E-19 , -46.072571842553266 , -1.1314240530555275E-19 , -5.580020206834169E-23 , 0.05914871654401845 , -8.452413494595497E-22 , -4.1686083983266655E-25 , 0.0022715227278430135 , -1.954639061236242E-15 , 3.963293262300339E-12 , -6.293960318112856E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.04 , 0.0025000000000000022 , -1.3345866334351728E-15 , -6.581988744385983E-19 , -46.066301090439836 , -1.4362090581445752E-19 , -7.083175882678259E-23 , 0.058019556789806435 , -1.1652555673861422E-21 , -5.746872354870803E-25 , 0.0024179830359701525 , -1.9045904379962164E-15 , 3.861812955675776E-12 , -6.132803174118366E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.0425 , 0.0025000000000000022 , -1.4762634911339887E-15 , -7.280718567802036E-19 , -46.062559957596356 , -1.7821280320520278E-19 , -8.789198358617435E-23 , 0.05689053724402535 , -1.5668236494004067E-21 , -7.727348203875284E-25 , 0.002561620634532641 , -1.1538610893958315E-15 , 2.3396083563073295E-12 , -3.715446014201026E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.045 , 0.0024999999999999953 , -1.5675772738240898E-15 , -7.731064970812634E-19 , -46.062511361377126 , -2.1557909202543434E-19 , -1.0632049817433477E-22 , 0.05576155732227046 , -2.0585979817884033E-21 , -1.0152708266282168E-24 , 0.0027024357527497766 , -8.249701366756635E-16 , 1.6727377699173448E-12 , -2.6564133536658117E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.0475 , 0.0025000000000000022 , -1.6288038542752203E-15 , -8.033025632856204E-19 , -46.06305285250929 , -2.548030590090027E-19 , -1.2566519283319635E-22 , 0.05463256698412058 , -2.6462645508317183E-21 , -1.3050995006153755E-24 , 0.002840428410946739 , -5.246783972355095E-16 , 1.0638559301699664E-12 , -1.689470489698876E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.05 , 0.0025000000000000022 , -1.665243605566617E-15 , -8.212741229310849E-19 , -46.06320153536321 , -2.9520020218665255E-19 , -1.4558848106636567E-22 , 0.05350356805464666 , -3.3335864026623932E-21 , -1.6440767224144266E-24 , 0.002975598580479078 , -2.9588469099539217E-16 , 5.999459570291067E-13 , -9.527521171526389E-19 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.0525 , 0.0024999999999999953 , -1.6860425321892003E-15 , -8.315318534894065E-19 , -46.06316017083966 , -3.3626468749641546E-19 , -1.6584089281180315E-22 , 0.052374568423402434 , -4.122819514078586E-21 , -2.0333151072367817E-24 , 0.003107946250851546 , -2.958846909953918E-16 , 5.999459570291059E-13 , -9.527521171526377E-19 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.055 , 0.0025000000000000022 , -1.7234098247184036E-15 , -8.499608630923518E-19 , -46.06312733787657 , -3.7800658303532043E-19 , -1.8642739350971785E-22 , 0.05124556988146301 , -5.0154677970322094E-21 , -2.4735563627612114E-24 , 0.003237471423565102 , -5.103787905955018E-16 , 1.0348615568486619E-12 , -1.643425591414735E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.0575 , 0.0025000000000000022 , -1.7793337220097385E-15 , -8.775417224604931E-19 , -46.06312488657548 , -4.208917530253985E-19 , -2.0757774067370993E-22 , 0.05011657172809979 , -6.0138047248291985E-21 , -2.9659217332243536E-24 , 0.003364174100566627 , -7.105732835556045E-16 , 1.4407827833469142E-12 , -2.2880541673926925E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.06 , 0.0024999999999999953 , -1.8501028756265328E-15 , -9.124440480859572E-19 , -46.06312910976339 , -4.653555235698465E-19 , -2.2950663085772315E-22 , 0.04898757351490299 , -7.121253757951286E-21 , -3.512099619947868E-24 , 0.0034880542821424713 , -8.249701366756626E-16 , 1.6727377699173432E-12 , -2.656413353665809E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.0625 , 0.0025000000000000022 , -1.9354521760168886E-15 , -9.545370917623024E-19 , -46.063130576344676 , -5.117130182886689E-19 , -2.5236947848506997E-22 , 0.047858575228511155 , -8.342154165345525E-21 , -4.114230087776767E-24 , 0.003609111968079056 , -1.010865022995758E-15 , 2.049664623094292E-12 , -3.254997031359627E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.065 , 0.0025000000000000022 , -2.0380325611951507E-15 , -1.0051282578749296E-18 , -46.06313033394396 , -5.603735728717712E-19 , -2.763681620128049E-22 , 0.04672957693185787 , -9.68173914884432E-21 , -4.774894076358954E-24 , 0.0037273471582781564 , -1.1967599093158534E-15 , 2.426591476271241E-12 , -3.853580709053444E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.0675 , 0.0025000000000000022 , -2.1586393150658064E-15 , -1.0646097689725119E-18 , -46.06313005335814 , -6.117653655233297E-19 , -3.017138527541926E-22 , 0.045600578643366085 , -1.114629632878865E-20 , -5.49719254933939E-24 , 0.003842759852745747 , -1.396954402275956E-15 , 2.832512702769493E-12 , -4.4982092850314025E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.07 , 0.0025000000000000022 , -2.29713989138859E-15 , -1.1329162551615037E-18 , -46.06313001595252 , -6.663350920615157E-19 , -3.28626854642579E-22 , 0.04447158035852685 , -1.274321474200448E-20 , -6.284769673084042E-24 , 0.003955350051497939 , -1.5828492885960512E-15 , 3.209439555946442E-12 , -5.096792962725221E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.0725 , 0.0024999999999999883 , -2.4477022293507126E-15 , -1.2071714281842054E-18 , -46.063130047742746 , -7.244628500200611E-19 , -3.572946262981928E-22 , 0.043342582073433 , -1.448094683209522E-20 , -7.141794070840473E-24 , 0.004065117754538057 , -1.697246141716109E-15 , 3.441394542516869E-12 , -5.465152148998335E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.075 , 0.0025000000000000022 , -2.614302733652333E-15 , -1.2893363934738533E-18 , -46.063130061590435 , -7.864634381200272E-19 , -3.8787242190887484E-22 , 0.042213583787731546 , -1.6368752018960262E-20 , -8.072832354923718E-24 , 0.004172062961864582 , -1.8473920114361862E-15 , 3.745835462390558E-12 , -5.948623580981801E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.0775 , 0.0025000000000000022 , -2.7926999057481326E-15 , -1.3773193051371056E-18 , -46.06313006049931 , -8.527072077958405E-19 , -4.205428934592765E-22 , 0.04108458550190904 , -1.841680195655995E-20 , -9.082901038327505E-24 , 0.004276185673476625 , -1.9474892579162375E-15 , 3.948796075639684E-12 , -6.270937868970779E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.08 , 0.0025000000000000022 , -2.980242809078552E-15 , -1.4698127595060426E-18 , -46.06313005816289 , -9.234303393045982E-19 , -4.554225216449865E-22 , 0.03995558721614492 , -2.0636015932276756E-20 , -1.0177385356063752E-23 , 0.004377485889374181 , -2.0761857176763036E-15 , 4.209745435531418E-12 , -6.685341953528038E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.0825 , 0.0025000000000000022 , -3.17229230461833E-15 , -1.5645288001391013E-18 , -46.063130057713906 , -9.988306782816295E-19 , -4.926088810791652E-22 , 0.038826588930414 , -2.3037862209107457E-20 , -1.1361941289997657E-23 , 0.004475963609557377 , -2.0261370944362776E-15 , 4.108265128906855E-12 , -6.524184809533548E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.085 , 0.0025000000000000022 , -3.3383626215695358E-15 , -1.6464322846761764E-18 , -46.06313005794275 , -1.0787230490092807E-18 , -5.320106457692696E-22 , 0.037697590644683095 , -2.5633954158506268E-20 , -1.2642296387392243E-23 , 0.0045716188340262495 , -1.461302632155988E-15 , 2.9629873827153565E-12 , -4.705411327310024E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.0875 , 0.0024999999999999883 , -3.4479679891348064E-15 , -1.7004880707574428E-18 , -46.06313005806922 , -1.1619525397742624E-18 , -5.730582299194295E-22 , 0.03656859235894728 , -2.843424726073174E-20 , -1.4023360547490104E-23 , 0.004664451562780787 , -1.1109622694758078E-15 , 2.2526252363434144E-12 , -3.577311319348596E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.09 , 0.0025000000000000022 , -3.5480299849725155E-15 , -1.7498372035783954E-18 , -46.063130058068126 , -1.2477326410806688E-18 , -6.1536373839270035E-22 , 0.03543959407321018 , -3.1445835787551056E-20 , -1.5508632562782588E-23 , 0.004754461795820984 , -9.036179731957014E-16 , 1.8322068231845095E-12 , -2.9096602942285688E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.0925 , 0.0025000000000000022 , -3.612569430492422E-15 , -1.7816671270422264E-18 , -46.06313005804929 , -1.3355568810969772E-18 , -6.586773865882992E-22 , 0.03431059578747347 , -3.467462084561318E-20 , -1.7101022773937725E-23 , 0.004841649533146838 , -5.175285939155033E-16 , 1.049358743509309E-12 , -1.6664480405567935E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.095 , 0.0025000000000000022 , -3.644899996433229E-15 , -1.797612095753196E-18 , -46.063130058044756 , -1.4245445381200183E-18 , -7.025648152677942E-22 , 0.03318159750173705 , -3.812458610656927E-20 , -1.8802495870344146E-23 , 0.004926014774758351 , -2.744352810353787E-16 , 5.564543970471456E-13 , -8.836847697264167E-19 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.0975 , 0.0025000000000000022 , -3.662517864294694E-15 , -1.806300974021501E-18 , -46.06313005804639 , -1.5141407347359182E-18 , -7.467523668955014E-22 , 0.032052599216000635 , -4.179785295370089E-20 , -2.0614098087632573E-23 , 0.005007557520655523 , -1.028400013552907E-16 , 2.0852191719150095E-13 , -3.3114599031673893E-19 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.1 , 0.0025000000000000022 , -3.666881049201777E-15 , -1.8084528338729795E-18 , -46.06313005804748 , -1.6039458812379642E-18 , -7.910429695926784E-22 , 0.03092360093026419 , -4.569544836555428E-20 , -2.2536335916806484E-23 , 0.005086277770838354 , -1.6003842791532008E-16 , 3.2449941047671596E-13 , -5.153255834532984E-19 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.1025 , 0.0024999999999999883 , -3.691656445858604E-15 , -1.8206717020863664E-18 , -46.06313005804748 , -1.6940834281046524E-18 , -8.354975073543833E-22 , 0.029794602644527737 , -4.9817858493875417E-20 , -2.456944912089362E-23 , 0.005162175525306844 , -3.7453252751542887E-16 , 7.594150102962694E-13 , -1.2059990577153922E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.105 , 0.0025000000000000022 , -3.7363138669470005E-15 , -1.8426960979249918E-18 , -46.06313005804748 , -1.78507186734567E-18 , -8.803716929598632E-22 , 0.02866560435879128 , -5.416657458305613E-20 , -2.671417316011487E-23 , 0.005235250784060993 , -5.890266271155388E-16 , 1.1943306101158255E-12 , -1.896672531977489E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.1075 , 0.0025000000000000022 , -3.80085331246697E-15 , -1.874526021388854E-18 , -46.06313005804748 , -1.8773985034813977E-18 , -9.259058579685596E-22 , 0.02753660607305482 , -5.874433299468269E-20 , -2.8971857568528955E-23 , 0.0053055035471008 , -8.03520726715649E-16 , 1.6292462099353818E-12 , -2.5873460062395866E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.11 , 0.0025000000000000022 , -3.8852747824185095E-15 , -1.9161614724779536E-18 , -46.06313005804748 , -1.9715506410322174E-18 , -9.72340333939915E-22 , 0.026407607787318363 , -6.355508835164235E-20 , -3.134445270909322E-23 , 0.005372933814426267 , -1.0180148263157591E-15 , 2.0641618097549383E-12 , -3.2780194805016837E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.1125 , 0.0025000000000000022 , -3.989578276801621E-15 , -1.9676024511922904E-18 , -46.06313005804748 , -2.0680155845185106E-18 , -1.0199154524333712E-21 , 0.025278609501581905 , -6.860401353812333E-20 , -3.383450977366361E-23 , 0.005437541586037393 , -1.232508925915869E-15 , 2.4990774095744944E-12 , -3.968692954763781E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.115 , 0.0025000000000000022 , -4.1137637956163056E-15 , -2.0288489575318653E-18 , -46.06313005804748 , -2.167280638460659E-18 , -1.0688715450083706E-21 , 0.024149611215845447 , -7.389749969961478E-20 , -3.6445180782994694E-23 , 0.005499326861934177 , -1.4470030255159792E-15 , 2.933993009394051E-12 , -4.659366429025879E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.1175 , 0.0024999999999999883 , -4.25783133886256E-15 , -2.099900991496677E-18 , -46.06313005804748 , -2.2698331073790443E-18 , -1.1194489432243548E-21 , 0.023020612930108993 , -7.94431562429068E-20 , -3.918021858673961E-23 , 0.00555828964211662 , -1.6614971251160882E-15 , 3.3689086092136046E-12 , -5.3500399032879716E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.12 , 0.0025000000000000022 , -4.411044613347337E-15 , -2.175463568169098E-18 , -46.06313005804711 , -2.376109616123929E-18 , -1.1718629841585848E-21 , 0.021891614644372535 , -8.524979126269226E-20 , -4.2043967210132515E-23 , 0.005614429926584722 , -1.4184038122359634E-15 , 2.876004262751441E-12 , -4.567276632457594E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.1225 , 0.0025000000000000022 , -4.502756158923789E-15 , -2.220694379387451E-18 , -46.06313005804711 , -2.4855098055262022E-18 , -1.2258175793298271E-21 , 0.020762616358636084 , -9.132634724142172E-20 , -4.504083695651091E-23 , 0.005667747715338482 , -5.604274138355233E-16 , 1.1363418634732172E-12 , -1.8045827354092048E-18 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.125 , 0.0025000000000000022 , -4.5149396067739526E-15 , -2.2267030801048544E-18 , -46.06313005804711 , -2.596183217887135E-18 , -1.2804001096963605E-21 , 0.019633618072899633 , -9.76784013094555E-20 , -4.8173578386111053E-23 , 0.005718243008377901 , 2.9754898456491684E-16 , -6.033205358050072E-13 , 9.581111616391845E-19 , 95.04999999999995 , 95.04999999999995 , 95.05000000000001 , 95.05000000000001
0.1275 , 0.0025000000000000022 , -4.447594956897828E-15 , -2.1934896703213076E-18 , -46.06313005804711 , -2.7061806351252003E-18 , -1.3346492490204168E-21 , 0.018504619787163182 , -1.0430670000158835E-19 , -5.144255967912397E-23 , 0.00576591580570298 , 1.1555253829653572E-15 , -2.342982935083231E-12 , 3.7208050586875745E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.13 , 0.0025000000000000022 , -4.300722209295417E-15 , -2.1210541500368113E-18 , -46.06313005804711 , -2.8135528391588723E-18 , -1.3876036710642275E-21 , 0.01737562150142673 , -1.1120711680741117E-19 , -5.484574570014627E-23 , 0.005810766107313717 , 2.0135017813657972E-15 , -4.082645334361455E-12 , 6.483498955735964E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.1325 , 0.0025000000000000022 , -4.0743213639667185E-15 , -2.009396519251365E-18 , -46.06313005804711 , -2.916350611906624E-18 , -1.438302049590024E-21 , 0.01624662321569028 , -1.183706521713111E-19 , -5.83786979981801E-23 , 0.005852793913210114 , 2.871478179766237E-15 , -5.82230773363968E-12 , 9.246192852784354E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
0.135 , 0.0025000000000000022 , -3.768392420911733E-15 , -1.8585167779649686E-18 , -46.06313005804711 , -3.0126247352869282E-18 , -1.4857830583600382E-21 , 0.015117624929953829 , -1.2578343349247141E-19 , -6.203457480663324E-23 , 0.005891999223392169 , 3.729454578166677E-15 , -7.561970132917905E-12 , 1.2008886749832744E-17 , 95.05000000000001 , 95.04999999999998 , 95.04999999999995 , 95.04999999999998
0.1375 , 0.0025000000000000022 , -3.3842608484258976E-15 , -1.6690686280193042E-18 , -46.06313005804693 , -3.100428590175701E-18 , -1.5290866529048187E-21 , 0.013988626644217381 , -1.3342671550388622E-19 , -6.580413123024355E-23 , 0.005928382037859882 , 4.473034123447058E-15 , -9.069677545625701E-12 , 1.4403221460608013E-17 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.14 , 0.0025000000000000022 , -2.9628836168382505E-15 , -1.461251456322362E-18 , -46.063130058046745 , -3.1782028021077206E-18 , -1.5674437722341508E-21 , 0.01285962835848094 , -1.412771641813885E-19 , -6.967585926491592E-23 , 0.005961942356613256 , 4.473034123447058E-15 , -9.069677545625701E-12 , 1.4403221460608013E-17 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.1425 , 0.0024999999999999745 , -2.5582072857731293E-15 , -1.2616709278306216E-18 , -46.063130058046745 , -3.2458226211257685E-18 , -1.6007928914688168E-21 , 0.011730630072744514 , -1.493092623224149E-19 , -7.363717419446539E-23 , 0.005992680179652288 , 4.25854002384695E-15 , -8.634761945806148E-12 , 1.3712547986345927E-17 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.145 , 0.0025000000000000022 , -2.173412979139576E-15 , -1.0718959269641169E-18 , -46.063130058046745 , -3.303767554877902E-18 , -1.6293704968633086E-21 , 0.010601631787008075 , -1.5749821488262902E-19 , -7.767584746072647E-23 , 0.006020595506976979 , 4.0440459242468404E-15 , -8.199846345986592E-12 , 1.302187451208383E-17 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.1475 , 0.0025000000000000022 , -1.8085006969375942E-15 , -8.919264537228494E-19 , -46.063130058046745 , -3.3525249078845027E-18 , -1.6534169199770678E-21 , 0.009472633501271636 , -1.6582044377951647E-19 , -8.178025069354799E-23 , 0.006045688338587328 , 3.829551824646731E-15 , -7.764930746167036E-12 , 1.2331201037821732E-17 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.15 , 0.0025000000000000022 , -1.4634704391671834E-15 , -7.217625081068193E-19 , -46.063130058046745 , -3.392581984665951E-18 , -1.6731724923695365E-21 , 0.008343635215535198 , -1.742535891918639E-19 , -8.59393563516774E-23 , 0.0060679586744833355 , 3.615057725046621E-15 , -7.330015146347479E-12 , 1.1640527563559636E-17 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.1525 , 0.0025000000000000022 , -1.1383222058283447E-15 , -5.614040901160269E-19 , -46.063130058046745 , -3.424426089742629E-18 , -1.6888775456001571E-21 , 0.007214636929798758 , -1.8277650955975892E-19 , -9.01427377227608E-23 , 0.006087406514665003 , 3.4005636254465114E-15 , -6.895099546527923E-12 , 1.0949854089297541E-17 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.155 , 0.0025000000000000022 , -8.33055996921078E-16 , -4.1085119975047167E-19 , -46.063130058046745 , -3.4485445276349184E-18 , -1.7007724112283715E-21 , 0.006085638644062317 , -1.9136928158459005E-19 , -9.438056892334284E-23 , 0.00610403185913233 , 3.1860695258464014E-15 , -6.460183946708366E-12 , 1.0259180615035445E-17 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.1575 , 0.0025000000000000022 , -5.47671812445383E-16 , -2.70103837010154E-19 , -46.063130058046745 , -3.465424602863201E-18 , -1.709097420813622E-21 , 0.004956640358325877 , -2.0001320022904684E-19 , -9.864362489886685E-23 , 0.006117834707885315 , 2.971575426246292E-15 , -6.025268346888811E-12 , 9.56850714077335E-18 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.16 , 0.0025000000000000022 , -2.8216965240125983E-16 , -1.3916200189507384E-19 , -46.063130058046745 , -3.475553619947859E-18 , -1.71409290591535E-21 , 0.0038276420725894367 , -2.0869077871711973E-19 , -1.029232814236747E-22 , 0.00612881506092396 , 2.7570813266461815E-15 , -5.590352747069256E-12 , 8.877833666511255E-18 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.1625 , 0.0025000000000000022 , -3.654951678870849E-17 , -1.8025694405231125E-20 , -46.063130058046745 , -3.479418883409272E-18 , -1.7159991980929983E-21 , 0.0026986437868529965 , -2.173857485341001E-19 , -1.0721151510100689E-22 , 0.006136972918248262 , 2.542587227046072E-15 , -5.1554371472497005E-12 , 8.187160192249159E-18 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.165 , 0.0025000000000000022 , 1.891885943922711E-16 , 9.330508545937409E-20 , -46.063130058046745 , -3.477507697767824E-18 , -1.715056628906009E-21 , 0.0015696455011165562 , -2.2608305942658037E-19 , -1.115009033630025E-22 , 0.006142308279858225 , 2.3280931274459624E-15 , -4.720521547430144E-12 , 7.496486717987063E-18 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.1675 , 0.0025000000000000022 , 3.950446811416788E-16 , 1.948303376987418E-19 , -46.063130058046745 , -3.4703073675438955E-18 , -1.7115055299138235E-21 , 4.406472153801162E-4 , -2.3476887940245386E-19 , -1.1578462447069927E-22 , 0.0061448211457538465 , 2.113599027845852E-15 , -4.285605947610589E-12 , 6.8058132437249694E-18 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.17 , 0.0025000000000000022 , 5.810187434595148E-16 , 2.8655006231287217E-19 , -46.063130058046745 , -3.4583051972578685E-18 , -1.7055862326758848E-21 , -6.883510703563239E-4 , -2.4343059473091486E-19 , -1.2005645751403348E-22 , 0.006144511515935126 , 1.899104928245742E-15 , -3.850690347791034E-12 , 6.115139769462873E-18 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.1725 , 0.0024999999999999745 , 7.471107813457773E-16 , 3.6846425930176408E-19 , -46.063130058046745 , -3.441988491430125E-18 , -1.697539068751634E-21 , -0.0018173493560927516 , -2.5205680994245843E-19 , -1.2431078241184004E-22 , 0.006141379390402065 , 1.6846108286456347E-15 , -3.4157747479714825E-12 , 5.424466295200783E-18 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.175 , 0.0025000000000000022 , 8.933207948004698E-16 , 4.405729286654195E-19 , -46.063130058046745 , -3.421844554581046E-18 , -1.6876043697005139E-21 , -0.0029463476418291916 , -2.6063734782888095E-19 , -1.2854257991185253E-22 , 0.006135424769154661 , 1.4701167290455248E-15 , -2.980859148151927E-12 , 4.7337928209386854E-18 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.1775 , 0.0025000000000000022 , 1.0196487838235908E-15 , 5.0287607040383745E-19 , -46.063130058046745 , -3.3983606912310137E-18 , -1.6760224670819663E-21 , -0.004075345927565632 , -2.6916324944327953E-19 , -1.3274743159070305E-22 , 0.0061266476521929175 , 1.255622629445415E-15 , -2.54594354833237E-12 , 4.043119346676589E-18 , 95.05000000000001 , 95.05000000000001 , 95.04999999999995 , 95.04999999999995
0.18 , 0.0025000000000000022 , 1.1260947484151398E-15 , 5.553736845170178E-19 , -46.063130058046745 , -3.3720242059004093E-18 , -1.6630336924554337E-21 , -0.005204344213302073 , -2.776267741000522E-19 , -1.3692151985392236E-22 , 0.006115048039516833 , 1.0411285298453047E-15 , -2.1110279485128142E-12 , 3.3524458724144904E-18 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001 , 95.05000000000001
